,season_year,gamekey,playid,gsisid,time,x,y,dis,o,dir,event,number,position,role,generalized_role,punting_returning_team,gsisid_injured,player_activity_derived,turnover_related,primary_impact_type,primary_partner_gsisid,primary_partner_activity_derived,friendly_fire,ball_snap,line_set,penalty_flag,play_submit,punt,punt_play,punt_received,tackle,mph,injured_player,primary_partner_player,left_to_right
1699,2016,5,3129,31902.0,2016-08-12 02:07:40.800,76.02999877929686,24.809999465942386,0.6899999976158142,212.22999572753903,281.70001220703125,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,14.113636346232562,False,False,False
1700,2016,5,3129,31902.0,2016-08-12 02:07:40.900,75.37999725341797,24.989999771118164,0.6800000071525574,217.07000732421875,283.1300048828125,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.90909108630231,False,False,False
1705,2016,5,3129,31902.0,2016-08-12 02:07:41.600,71.25,26.959999084472656,0.6299999952316284,185.57000732421875,289.4700012207032,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.886363567465125,False,False,False
1706,2016,5,3129,31902.0,2016-08-12 02:07:41.700,70.62000274658203,27.190000534057607,0.6700000166893005,179.4600067138672,289.70001220703125,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.704545826372057,False,False,False
1707,2016,5,3129,31902.0,2016-08-12 02:07:41.800,69.93000030517578,27.40999984741211,0.7200000286102295,169.63999938964844,289.3999938964844,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,14.72727334520924,False,False,False
1709,2016,5,3129,31902.0,2016-08-12 02:07:44.500,48.81000137329102,30.559999465942386,0.8000000119209291,170.52000427246094,272.57998657226557,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.363636643837186,False,False,False
1710,2016,5,3129,31902.0,2016-08-12 02:07:44.600,48.0099983215332,30.6299991607666,0.8000000119209291,172.77999877929688,271.67999267578125,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.363636643837186,False,False,False
1711,2016,5,3129,31902.0,2016-08-12 02:07:44.700,47.209999084472656,30.670000076293945,0.8000000119209291,173.16000366210938,271.27999877929693,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.363636643837186,False,False,False
1712,2016,5,3129,31902.0,2016-08-12 02:07:44.800,46.4099998474121,30.709999084472656,0.8000000119209291,173.83999633789062,269.89999389648443,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.363636643837186,False,False,False
1713,2016,5,3129,31902.0,2016-08-12 02:07:44.900,45.6599998474121,30.71999931335449,0.7599999904632568,173.9600067138672,267.58999633789057,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.545454384930252,False,False,False
1714,2016,5,3129,31902.0,2016-08-12 02:07:37.400,80.77999877929686,29.3799991607666,0.10999999940395357,150.6999969482422,114.3000030517578,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,2.249999992808141,False,False,False
1715,2016,5,3129,31902.0,2016-08-12 02:07:37.500,80.91000366210938,29.420000076293945,0.12999999523162842,158.2899932861328,117.37000274658205,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,2.659090817465126,False,False,False
1716,2016,5,3129,31902.0,2016-08-12 02:07:42.500,64.80000305175781,28.63999938964844,0.8299999833106994,147.39999389648438,283.04998779296875,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.97727242362794,False,False,False
1717,2016,5,3129,31902.0,2016-08-12 02:07:42.600,63.97000122070313,28.79999923706055,0.8500000238418579,151.1199951171875,281.7900085449219,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,17.386364162674365,False,False,False
1718,2016,5,3129,31902.0,2016-08-12 02:07:42.700,63.20000076293945,28.959999084472656,0.7900000214576722,151.7100067138672,281.1400146484375,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.159091383906933,False,False,False
1719,2016,5,3129,31902.0,2016-08-12 02:07:42.800,62.43000030517578,29.110000610351573,0.7799999713897706,157.19000244140625,279.83999633789057,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.95454490479076,False,False,False
1720,2016,5,3129,31902.0,2016-08-12 02:07:42.900,61.6500015258789,29.25,0.8000000119209291,158.1199951171875,279.04000854492193,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.363636643837186,False,False,False
1721,2016,5,3129,31902.0,2016-08-12 02:07:43.000,60.86000061035156,29.38999938964844,0.8000000119209291,163.2899932861328,278.64999389648443,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.363636643837186,False,False,False
1723,2016,5,3129,31902.0,2016-08-12 02:07:43.500,56.88000106811523,29.90999984741211,0.8100000023841859,167.77999877929688,276.73001098632807,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.56818190376744,False,False,False
1724,2016,5,3129,31902.0,2016-08-12 02:07:43.600,56.06999969482422,29.96999931335449,0.8100000023841859,169.3000030517578,276.51998901367193,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.56818190376744,False,False,False
1725,2016,5,3129,31902.0,2016-08-12 02:07:43.700,55.290000915527344,30.03000068664551,0.7799999713897706,169.55999755859375,276.0599975585937,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.95454490479076,False,False,False
1726,2016,5,3129,31902.0,2016-08-12 02:07:43.800,54.5099983215332,30.09000015258789,0.7799999713897706,170.52999877929688,275.69000244140625,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.95454490479076,False,False,False
1727,2016,5,3129,31902.0,2016-08-12 02:07:43.900,53.68999862670898,30.15999984741211,0.8299999833106994,170.69000244140625,275.239990234375,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.97727242362794,False,False,False
1728,2016,5,3129,31902.0,2016-08-12 02:07:44.000,52.86000061035156,30.25,0.8299999833106994,171.72000122070312,274.82000732421875,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.97727242362794,False,False,False
1729,2016,5,3129,31902.0,2016-08-12 02:07:44.100,52.02999877929688,30.309999465942386,0.8299999833106994,171.89999389648438,274.3800048828125,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.97727242362794,False,False,False
1730,2016,5,3129,31902.0,2016-08-12 02:07:38.600,83.0199966430664,27.069999694824208,0.3400000035762787,120.23999786376952,155.4199981689453,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.954545543151155,False,False,False
1731,2016,5,3129,31902.0,2016-08-12 02:07:38.700,83.16999816894531,26.819999694824208,0.2899999916553497,114.68000030517578,161.42999267578125,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.93181802431397,False,False,False
1732,2016,5,3129,31902.0,2016-08-12 02:07:38.800,83.33000183105469,26.57999992370605,0.2899999916553497,110.11000061035156,168.6199951171875,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.93181802431397,False,False,False
1733,2016,5,3129,31902.0,2016-08-12 02:07:38.900,83.51000213623048,26.319999694824208,0.3100000023841857,107.04000091552734,176.55999755859375,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.340909153767434,False,False,False
1734,2016,5,3129,31902.0,2016-08-12 02:07:39.100,83.66999816894531,25.85000038146973,0.2300000041723252,104.1999969482422,196.75,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.704545550343015,False,False,False
1735,2016,5,3129,31902.0,2016-08-12 02:07:39.200,83.62999725341797,25.65999984741211,0.20000000298023224,106.22000122070312,208.8500061035156,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.090909160959296,False,False,False
1736,2016,5,3129,31902.0,2016-08-12 02:07:39.300,83.48999786376955,25.479999542236328,0.2199999988079071,110.08999633789062,220.44000244140625,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.499999985616281,False,False,False
1737,2016,5,3129,31902.0,2016-08-12 02:07:39.400,83.29000091552734,25.3799991607666,0.2199999988079071,115.20999908447266,230.42999267578125,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.499999985616281,False,False,False
1738,2016,5,3129,31902.0,2016-08-12 02:07:43.100,60.08000183105469,29.51000022888184,0.8000000119209291,164.16000366210938,278.39999389648443,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.363636643837186,False,False,False
1739,2016,5,3129,31902.0,2016-08-12 02:07:43.200,59.290000915527344,29.6299991607666,0.8000000119209291,165.75999450683594,277.95999145507807,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.363636643837186,False,False,False
1740,2016,5,3129,31902.0,2016-08-12 02:07:43.300,58.4900016784668,29.739999771118164,0.8100000023841859,166.02999877929688,277.47000122070307,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.56818190376744,False,False,False
1745,2016,5,3129,31902.0,2016-08-12 02:07:40.000,81.19999694824219,24.78000068664551,0.5299999713897705,157.72999572753906,264.07000732421875,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.840908529790758,False,False,False
1746,2016,5,3129,31902.0,2016-08-12 02:07:40.100,80.62999725341797,24.65999984741211,0.5799999833106994,164.99000549316406,267.260009765625,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,11.86363604862794,False,False,False
1747,2016,5,3129,31902.0,2016-08-12 02:07:40.200,80.02999877929686,24.60000038146973,0.6000000238418579,173.16000366210938,270.1099853515625,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.272727787674366,False,False,False
1748,2016,5,3129,31902.0,2016-08-12 02:07:40.300,79.44000244140625,24.540000915527344,0.5899999737739563,181.32000732421875,272.41000366210943,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.068181308558195,False,False,False
1749,2016,5,3129,31902.0,2016-08-12 02:07:40.400,78.80000305175781,24.51000022888184,0.6499999761581421,188.47999572753903,274.44000244140625,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.29545408732563,False,False,False
1750,2016,5,3129,31902.0,2016-08-12 02:07:40.500,78.06999969482422,24.520000457763672,0.7200000286102295,194.8800048828125,276.35000610351557,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,14.72727334520924,False,False,False
1751,2016,5,3129,31902.0,2016-08-12 02:07:47.700,35.400001525878906,20.549999237060547,0.6499999761581421,49.97000122070313,165.57000732421875,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.29545408732563,False,False,False
1752,2016,5,3129,31902.0,2016-08-12 02:07:47.800,35.61000061035156,19.920000076293945,0.6600000262260437,44.2599983215332,163.41000366210938,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.500000566441804,False,False,False
1753,2016,5,3129,31902.0,2016-08-12 02:07:41.000,74.73999786376955,25.229999542236328,0.6800000071525574,218.8999938964844,284.6400146484375,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.90909108630231,False,False,False
1754,2016,5,3129,31902.0,2016-08-12 02:07:41.100,74.19000244140625,25.5,0.6200000047683716,217.92999267578125,285.75,,58,ILB,PRT,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.681818307534872,False,False,False
